benchmark,method,seed,seconds,preparation_seconds,evaluation_seconds,iterations,mean_cost,success_rate,violation_rate,blocks,core_blocks,truncated_blocks,frontier_transitions,absorption_samples,status,model_calls,partition_seconds,absorption_seconds,frontier_solve_seconds,frontier_mode,frontier_backend,exact_action_projection,exact_projection_available,exact_projection_mean_width,exact_projection_feasible_rate,exact_projection_activation_rate,exact_projection_clipping_rate,action_regime,control_route,execution_device,scale_size,grid_state_count,block_compression_ratio,scalability_family,transition_regime,noise_scale,noise_model,action_sample_count,action_perturbation_count,action_perturbation_rate,mean_abs_action_deviation,mean_intended_action,mean_executed_action,frontier_hit_entropy,transition_expectation,scenario_count,evaluation_protocol,topology_noise_projection,topology_noise_interval_probability,topology_noise_support_points,support_aware_control,planning_horizon,training_seconds,scala_process_seconds,training_episodes,evaluation_episodes,alpha,gamma,epsilon0,epsilon_decay_factor,min_exploration,reward_mode,success_bonus,potential_scale,partition_variant,training_initialization,training_model_calls,evaluation_model_calls,learned_policy_entries,defaulted_blocks,defaulted_block_ids,source_artifact,partition_source,environment_parity,evaluation_owner,recorded_model_calls,preparation_model_calls,online_model_calls,absorption_model_calls,other_preparation_model_calls,call_count_source,control_and_runtime_source
stochastic_point_mass,SymPar-Q-Upstream,1,12.4960881999366,11.826732400026918,0.6693557999096811,20000,12.622249367657592,1.0,0.05,20,,,,,ok,2060164,0.7984074000269175,,,,,,,,,,,,,,,,,,stochastic,0.1,random-action-slip,399,29,0.07268170426065163,0.13032581453634084,1.9974937343358397,2.0526315789473686,,,,,,,,,,11.028325,119.10187950008549,20000,20,0.1,1.0,1.0,0.99,1e-05,matched-cost,1000.0,10.0,control-refined,mixed-witness,2060164,399,20,0,,zenodo.14620119,SDTA supplied white-box partition + diagnostic control refinement,official Randomized2 stochastic training; Python unified stochastic-protocol evaluation,Python unified stochastic protocol,2060563,,,,,recorded training calls; evaluation transitions excluded,original measured main experiment
stochastic_point_mass,SymPar-Q-Upstream,2,12.174544500091352,11.628654800026917,0.5458897000644356,20000,13.55978186560497,1.0,0.0,20,,,,,ok,2065296,0.7984074000269175,,,,,,,,,,,,,,,,,,stochastic,0.1,random-action-slip,417,33,0.07913669064748201,0.14148681055155876,1.9880095923261392,2.0191846522781773,,,,,,,,,,10.8302474,119.10187950008549,20000,20,0.1,1.0,1.0,0.99,1e-05,matched-cost,1000.0,10.0,control-refined,mixed-witness,2065296,417,20,0,,zenodo.14620119,SDTA supplied white-box partition + diagnostic control refinement,official Randomized2 stochastic training; Python unified stochastic-protocol evaluation,Python unified stochastic protocol,2065713,,,,,recorded training calls; evaluation transitions excluded,original measured main experiment
stochastic_point_mass,SymPar-Q-Upstream,3,13.013190799854156,12.148839100026917,0.8643516998272389,20000,16.30740149792355,1.0,0.1,20,,,,,ok,2079547,0.7984074000269175,,,,,,,,,,,,,,,,,,stochastic,0.1,random-action-slip,472,56,0.11864406779661017,0.2076271186440678,2.1165254237288136,2.044491525423729,,,,,,,,,,11.3504317,119.10187950008549,20000,20,0.1,1.0,1.0,0.99,1e-05,matched-cost,1000.0,10.0,control-refined,mixed-witness,2079547,472,20,0,,zenodo.14620119,SDTA supplied white-box partition + diagnostic control refinement,official Randomized2 stochastic training; Python unified stochastic-protocol evaluation,Python unified stochastic protocol,2080019,,,,,recorded training calls; evaluation transitions excluded,original measured main experiment
stochastic_point_mass,SymPar-Q-Upstream,4,17.89209990001249,12.447186800026918,5.44491309998557,20000,75.04237565992078,0.55,0.6,20,,,,,ok,2066685,0.7984074000269175,,,,,,,,,,,,,,,,,,stochastic,0.1,random-action-slip,1843,195,0.1058057514921324,0.25284861638632666,3.578404774823657,3.376559956592512,,,,,,,,,,11.6487794,119.10187950008549,20000,20,0.1,1.0,1.0,0.99,1e-05,matched-cost,1000.0,10.0,control-refined,mixed-witness,2066685,1843,20,0,,zenodo.14620119,SDTA supplied white-box partition + diagnostic control refinement,official Randomized2 stochastic training; Python unified stochastic-protocol evaluation,Python unified stochastic protocol,2068528,,,,,recorded training calls; evaluation transitions excluded,original measured main experiment
stochastic_point_mass,SymPar-Q-Upstream,5,12.277029399924809,11.588747800026917,0.6882815998978913,20000,13.300683279505307,1.0,0.0,20,,,,,ok,2064149,0.7984074000269175,,,,,,,,,,,,,,,,,,stochastic,0.1,random-action-slip,421,34,0.08076009501187649,0.14726840855106887,1.9786223277909738,1.98812351543943,,,,,,,,,,10.7903404,119.10187950008549,20000,20,0.1,1.0,1.0,0.99,1e-05,matched-cost,1000.0,10.0,control-refined,mixed-witness,2064149,421,20,0,,zenodo.14620119,SDTA supplied white-box partition + diagnostic control refinement,official Randomized2 stochastic training; Python unified stochastic-protocol evaluation,Python unified stochastic protocol,2064570,,,,,recorded training calls; evaluation transitions excluded,original measured main experiment
stochastic_point_mass,SymPar-Q-Upstream,6,11.794499100105545,10.662853500026918,1.1316456000786275,20000,14.112865309259266,1.0,0.0,20,,,,,ok,2061709,0.7984074000269175,,,,,,,,,,,,,,,,,,stochastic,0.1,random-action-slip,566,61,0.10777385159010601,0.1978798586572438,1.7667844522968197,1.802120141342756,,,,,,,,,,9.8644461,119.10187950008549,20000,20,0.1,1.0,1.0,0.99,1e-05,matched-cost,1000.0,10.0,control-refined,mixed-witness,2061709,566,20,0,,zenodo.14620119,SDTA supplied white-box partition + diagnostic control refinement,official Randomized2 stochastic training; Python unified stochastic-protocol evaluation,Python unified stochastic protocol,2062275,,,,,recorded training calls; evaluation transitions excluded,original measured main experiment
stochastic_point_mass,SymPar-Q-Upstream,7,13.03622109989047,12.068727400026917,0.967493699863553,20000,14.679627251768562,0.95,0.0,20,,,,,ok,2072918,0.7984074000269175,,,,,,,,,,,,,,,,,,stochastic,0.1,random-action-slip,549,66,0.12021857923497267,0.2185792349726776,2.167577413479053,2.1238615664845173,,,,,,,,,,11.27032,119.10187950008549,20000,20,0.1,1.0,1.0,0.99,1e-05,matched-cost,1000.0,10.0,control-refined,mixed-witness,2072918,549,20,0,,zenodo.14620119,SDTA supplied white-box partition + diagnostic control refinement,official Randomized2 stochastic training; Python unified stochastic-protocol evaluation,Python unified stochastic protocol,2073467,,,,,recorded training calls; evaluation transitions excluded,original measured main experiment
stochastic_point_mass,SymPar-Q-Upstream,8,12.984670099865923,12.000239800026918,0.9844302998390049,20000,14.051421530456295,1.0,0.0,20,,,,,ok,2061938,0.7984074000269175,,,,,,,,,,,,,,,,,,stochastic,0.1,random-action-slip,484,48,0.09917355371900827,0.16115702479338842,2.1404958677685952,2.115702479338843,,,,,,,,,,11.2018324,119.10187950008549,20000,20,0.1,1.0,1.0,0.99,1e-05,matched-cost,1000.0,10.0,control-refined,mixed-witness,2061938,484,20,0,,zenodo.14620119,SDTA supplied white-box partition + diagnostic control refinement,official Randomized2 stochastic training; Python unified stochastic-protocol evaluation,Python unified stochastic protocol,2062422,,,,,recorded training calls; evaluation transitions excluded,original measured main experiment
stochastic_point_mass,SymPar-Q-Upstream,9,16.289389700040775,11.265384700026917,5.024005000013858,20000,51.25914285602778,0.3,0.0,20,,,,,ok,2060276,0.7984074000269175,,,,,,,,,,,,,,,,,,stochastic,0.1,random-action-slip,2252,237,0.10523978685612789,0.1936056838365897,1.575044404973357,1.6682948490230907,,,,,,,,,,10.4669773,119.10187950008549,20000,20,0.1,1.0,1.0,0.99,1e-05,matched-cost,1000.0,10.0,control-refined,mixed-witness,2060276,2252,20,0,,zenodo.14620119,SDTA supplied white-box partition + diagnostic control refinement,official Randomized2 stochastic training; Python unified stochastic-protocol evaluation,Python unified stochastic protocol,2062528,,,,,recorded training calls; evaluation transitions excluded,original measured main experiment
stochastic_double_integrator_parking,SymPar-Q-Upstream,0,8.301461499608017,7.3047306998212695,0.9967307997867465,20000,11.997680168477508,0.7,0.0,14,,,,,ok,1685911,0.3746095998212695,,,,,,,,,,,,,,,,,,stochastic,0.1,random-action-slip,1139,127,0.11150131694468832,0.14574187884108866,-0.007901668129938543,-0.0026338893766461808,,,,,,,,,,6.9301211,68.06756630004384,20000,20,0.1,1.0,1.0,0.99,1e-05,matched-cost,1000.0,10.0,control-refined,mixed-witness,1685911,1139,10,4,0 1 2 3,zenodo.14620119,SDTA supplied white-box partition + diagnostic control refinement,official Randomized2 stochastic training; Python unified stochastic-protocol evaluation,Python unified stochastic protocol,1687050,,,,,recorded training calls; evaluation transitions excluded,original measured main experiment
stochastic_double_integrator_parking,SymPar-Q-Upstream,1,7.6728551998470005,6.755853899821269,0.9170013000257313,20000,19.721061189001944,0.7,0.0,14,,,,,ok,1669370,0.3746095998212695,,,,,,,,,,,,,,,,,,stochastic,0.1,random-action-slip,1132,112,0.0989399293286219,0.12367491166077739,-0.006183745583038869,-0.0008833922261484099,,,,,,,,,,6.3812443,68.06756630004384,20000,20,0.1,1.0,1.0,0.99,1e-05,matched-cost,1000.0,10.0,control-refined,mixed-witness,1669370,1132,10,4,0 1 2 3,zenodo.14620119,SDTA supplied white-box partition + diagnostic control refinement,official Randomized2 stochastic training; Python unified stochastic-protocol evaluation,Python unified stochastic protocol,1670502,,,,,recorded training calls; evaluation transitions excluded,original measured main experiment
stochastic_double_integrator_parking,SymPar-Q-Upstream,2,7.152657099780801,5.93271989982127,1.2199371999595314,20000,31.624687941738046,0.6,0.0,14,,,,,ok,1682081,0.3746095998212695,,,,,,,,,,,,,,,,,,stochastic,0.1,random-action-slip,1526,144,0.09436435124508519,0.11402359108781127,-0.015727391874180863,0.002621231979030144,,,,,,,,,,5.5581103,68.06756630004384,20000,20,0.1,1.0,1.0,0.99,1e-05,matched-cost,1000.0,10.0,control-refined,mixed-witness,1682081,1526,10,4,0 1 2 3,zenodo.14620119,SDTA supplied white-box partition + diagnostic control refinement,official Randomized2 stochastic training; Python unified stochastic-protocol evaluation,Python unified stochastic protocol,1683607,,,,,recorded training calls; evaluation transitions excluded,original measured main experiment
stochastic_double_integrator_parking,SymPar-Q-Upstream,3,7.149635099881929,5.54595479982127,1.6036803000606596,20000,156.3569069622865,0.05,0.0,14,,,,,ok,1680515,0.3746095998212695,,,,,,,,,,,,,,,,,,stochastic,0.1,random-action-slip,2346,243,0.10358056265984655,0.13640238704177324,-0.005115089514066497,-0.0017050298380221654,,,,,,,,,,5.1713452,68.06756630004384,20000,20,0.1,1.0,1.0,0.99,1e-05,matched-cost,1000.0,10.0,control-refined,mixed-witness,1680515,2346,10,4,0 1 2 3,zenodo.14620119,SDTA supplied white-box partition + diagnostic control refinement,official Randomized2 stochastic training; Python unified stochastic-protocol evaluation,Python unified stochastic protocol,1682861,,,,,recorded training calls; evaluation transitions excluded,original measured main experiment
stochastic_double_integrator_parking,SymPar-Q-Upstream,4,6.60692919975493,5.86624869982127,0.74068049993366,20000,102.76292019874764,0.8,0.0,14,,,,,ok,1675563,0.3746095998212695,,,,,,,,,,,,,,,,,,stochastic,0.1,random-action-slip,1091,122,0.11182401466544455,0.12923923006416133,-0.0036663611365719525,0.0009165902841429881,,,,,,,,,,5.4916391,68.06756630004384,20000,20,0.1,1.0,1.0,0.99,1e-05,matched-cost,1000.0,10.0,control-refined,mixed-witness,1675563,1091,10,4,0 1 2 3,zenodo.14620119,SDTA supplied white-box partition + diagnostic control refinement,official Randomized2 stochastic training; Python unified stochastic-protocol evaluation,Python unified stochastic protocol,1676654,,,,,recorded training calls; evaluation transitions excluded,original measured main experiment
stochastic_double_integrator_parking,SymPar-Q-Upstream,5,7.371213899720195,6.19271689982127,1.1784969998989254,20000,39.01950945834933,0.65,0.0,14,,,,,ok,1697140,0.3746095998212695,,,,,,,,,,,,,,,,,,stochastic,0.1,random-action-slip,1439,135,0.09381514940931203,0.12091730368311328,0.0,0.0,,,,,,,,,,5.8181073,68.06756630004384,20000,20,0.1,1.0,1.0,0.99,1e-05,matched-cost,1000.0,10.0,control-refined,mixed-witness,1697140,1439,10,4,0 1 2 3,zenodo.14620119,SDTA supplied white-box partition + diagnostic control refinement,official Randomized2 stochastic training; Python unified stochastic-protocol evaluation,Python unified stochastic protocol,1698579,,,,,recorded training calls; evaluation transitions excluded,original measured main experiment
stochastic_double_integrator_parking,SymPar-Q-Upstream,6,7.768272099772063,6.35322229982127,1.4150497999507934,20000,315.4238303729173,0.15,0.0,14,,,,,ok,1698979,0.3746095998212695,,,,,,,,,,,,,,,,,,stochastic,0.1,random-action-slip,2163,218,0.10078594544613963,0.13453536754507628,-0.5857605177993528,-0.4845122515025428,,,,,,,,,,5.9786127,68.06756630004384,20000,20,0.1,1.0,1.0,0.99,1e-05,matched-cost,1000.0,10.0,control-refined,mixed-witness,1698979,2163,10,4,0 1 2 3,zenodo.14620119,SDTA supplied white-box partition + diagnostic control refinement,official Randomized2 stochastic training; Python unified stochastic-protocol evaluation,Python unified stochastic protocol,1701142,,,,,recorded training calls; evaluation transitions excluded,original measured main experiment
stochastic_double_integrator_parking,SymPar-Q-Upstream,7,7.567688199848128,6.63270729982127,0.9349809000268579,20000,23.4598992706244,0.7,0.0,14,,,,,ok,1680481,0.3746095998212695,,,,,,,,,,,,,,,,,,stochastic,0.1,random-action-slip,1176,127,0.10799319727891156,0.13350340136054423,0.00935374149659864,0.003401360544217687,,,,,,,,,,6.2580977,68.06756630004384,20000,20,0.1,1.0,1.0,0.99,1e-05,matched-cost,1000.0,10.0,control-refined,mixed-witness,1680481,1176,10,4,0 1 2 3,zenodo.14620119,SDTA supplied white-box partition + diagnostic control refinement,official Randomized2 stochastic training; Python unified stochastic-protocol evaluation,Python unified stochastic protocol,1681657,,,,,recorded training calls; evaluation transitions excluded,original measured main experiment
stochastic_double_integrator_parking,SymPar-Q-Upstream,8,7.852385299881973,6.224181999821269,1.6282033000607044,20000,26.779445286789247,0.4,0.0,14,,,,,ok,1682901,0.3746095998212695,,,,,,,,,,,,,,,,,,stochastic,0.1,random-action-slip,1821,176,0.09665019220208676,0.12630422844590883,0.0027457440966501922,0.003844041735310269,,,,,,,,,,5.8495724,68.06756630004384,20000,20,0.1,1.0,1.0,0.99,1e-05,matched-cost,1000.0,10.0,control-refined,mixed-witness,1682901,1821,10,4,0 1 2 3,zenodo.14620119,SDTA supplied white-box partition + diagnostic control refinement,official Randomized2 stochastic training; Python unified stochastic-protocol evaluation,Python unified stochastic protocol,1684722,,,,,recorded training calls; evaluation transitions excluded,original measured main experiment
stochastic_double_integrator_parking,SymPar-Q-Upstream,9,7.318867599802995,5.60793249982127,1.7109350999817252,20000,191.40194888646835,0.0,0.0,14,,,,,ok,1684689,0.3746095998212695,,,,,,,,,,,,,,,,,,stochastic,0.1,random-action-slip,2400,253,0.10541666666666667,0.15541666666666668,0.0020833333333333333,-0.0008333333333333334,,,,,,,,,,5.2333229,68.06756630004384,20000,20,0.1,1.0,1.0,0.99,1e-05,matched-cost,1000.0,10.0,control-refined,mixed-witness,1684689,2400,10,4,0 1 2 3,zenodo.14620119,SDTA supplied white-box partition + diagnostic control refinement,official Randomized2 stochastic training; Python unified stochastic-protocol evaluation,Python unified stochastic protocol,1687089,,,,,recorded training calls; evaluation transitions excluded,original measured main experiment
